subject	blocknr	blocktype	preDT	trialtype	congruency	response	correct	RT	P_correct	Pre_Post	mini_block	first_trial
49	40	2	4	0	1	49	1	637	1	1	1	1
49	40	2	4	0	1	47	1	755	1	1	1	1
49	40	2	4	0	0	49	1	711	1	1	1	1
49	40	2	4	0	0	49	1	604	1	1	2	1
49	40	2	4	0	1	49	0	577	1	1	2	1
49	40	2	4	0	1	47	1	364	1	1	2	1
49	40	2	4	0	1	49	1	664	1	1	2	1
49	40	2	4	0	1	49	1	687	1	1	3	1
49	40	2	4	0	0	47	1	689	1	1	3	1
49	40	2	4	0	0	49	1	565	1	1	3	1
49	40	2	4	0	0	49	0	676	1	1	3	1
49	40	2	4	1	666	47	1	726	1	1	3	1
49	41	0	4	0	0	49	1	634	0	0	0	0
49	41	0	4	0	1	49	1	640	0	0	0	0
49	41	0	4	0	0	49	0	431	0	0	0	0
49	41	0	4	0	1	47	1	582	0	0	0	0
49	41	0	4	1	666	49	0	785	0	0	0	0
49	41	0	4	0	0	47	1	796	0	1	1	0
49	41	0	4	0	1	47	1	1055	0	1	1	1
49	41	0	4	0	0	49	1	756	0	1	1	1
49	41	0	4	0	1	47	1	510	0	1	1	1
49	41	0	4	0	1	49	1	481	0	1	2	1
49	41	0	4	0	1	47	0	901	0	1	2	1
49	41	0	4	0	0	49	1	660	0	1	2	1
49	41	0	4	0	0	47	1	817	0	1	2	1
49	41	0	4	0	0	49	1	774	0	1	3	1
49	41	0	4	0	0	0	0	1250	0	1	3	1
49	41	0	4	0	1	47	0	543	0	1	3	1
49	41	0	4	0	1	49	0	478	0	1	3	1
49	42	1	0	2	666	57	1	761	1	1	1	0
49	42	1	0	0	0	49	1	808	1	1	1	0
49	42	1	0	0	1	49	1	634	1	1	1	1
49	42	1	0	0	1	49	1	651	1	1	1	1
49	42	1	0	0	0	47	1	696	1	1	1	1
49	42	1	0	0	0	49	1	696	1	1	2	1
49	42	1	0	0	0	47	1	877	1	1	2	1
49	42	1	0	0	1	47	1	525	1	1	2	1
49	42	1	0	0	0	47	1	479	1	1	2	1
49	42	1	0	0	0	49	1	911	1	1	3	1
49	42	1	0	0	1	49	0	863	1	1	3	1
49	42	1	0	0	1	49	1	828	1	1	3	1
49	42	1	0	0	1	47	1	571	1	1	3	1
49	44	2	4	0	0	49	0	610	1	0	0	0
49	44	2	4	0	1	47	1	713	1	0	0	0
49	44	2	4	0	1	47	0	630	1	0	0	0
49	44	2	4	0	0	49	1	594	1	0	0	0
49	44	2	4	3	666	57	1	794	1	0	0	0
49	44	2	4	0	0	49	0	853	1	1	1	0
49	44	2	4	0	1	49	1	1213	1	1	1	1
49	44	2	4	0	0	49	1	594	1	1	1	1
49	44	2	4	0	0	49	0	459	1	1	1	1
49	44	2	4	0	0	49	1	635	1	1	2	1
49	44	2	4	0	1	47	1	482	1	1	2	1
49	44	2	4	0	1	49	1	418	1	1	2	1
49	44	2	4	0	1	49	1	573	1	1	2	1
49	44	2	4	0	1	47	1	590	1	1	3	1
49	44	2	4	0	1	49	0	611	1	1	3	1
49	44	2	4	0	0	47	1	478	1	1	3	1
49	44	2	4	0	0	47	0	606	1	1	3	1
49	44	2	4	1	666	49	1	553	1	1	3	1
49	45	2	0	0	1	49	1	678	1	1	1	0
49	45	2	0	0	1	49	1	607	1	1	1	1
49	45	2	0	0	1	49	0	791	1	1	1	1
49	45	2	0	0	0	49	1	835	1	1	1	1
49	45	2	0	0	1	47	1	606	1	1	2	1
49	45	2	0	0	0	47	1	624	1	1	2	1
49	45	2	0	0	0	47	1	499	1	1	2	1
49	45	2	0	0	1	47	1	559	1	1	2	1
49	45	2	0	0	0	47	1	525	1	1	3	1
49	45	2	0	0	0	49	1	546	1	1	3	1
49	45	2	0	0	0	49	1	618	1	1	3	1
49	45	2	0	0	1	47	0	642	1	1	3	1
49	45	2	0	1	666	47	1	901	1	1	3	1
49	46	1	0	2	666	57	1	744	1	1	1	0
49	46	1	0	0	1	49	0	685	1	1	1	0
49	46	1	0	0	1	49	1	682	1	1	1	1
49	46	1	0	0	0	49	1	677	1	1	1	1
49	46	1	0	0	1	49	1	683	1	1	1	1
49	46	1	0	0	1	49	1	481	1	1	2	1
49	46	1	0	0	1	47	1	676	1	1	2	1
49	46	1	0	0	1	47	1	839	1	1	2	1
49	46	1	0	0	0	47	1	1140	1	1	2	1
49	46	1	0	0	0	49	1	813	1	1	3	1
49	46	1	0	0	0	47	1	708	1	1	3	1
49	46	1	0	0	0	49	1	659	1	1	3	1
49	46	1	0	0	0	47	1	614	1	1	3	1
49	47	1	4	0	0	47	1	733	1	0	0	0
49	47	1	4	0	1	47	1	863	1	0	0	0
49	47	1	4	0	0	49	1	709	1	0	0	0
49	47	1	4	0	1	49	1	750	1	0	0	0
49	47	1	4	2	666	57	1	1036	1	0	0	0
49	47	1	4	0	1	49	0	801	1	1	1	0
49	47	1	4	0	0	49	1	703	1	1	1	1
49	47	1	4	0	1	47	0	653	1	1	1	1
49	47	1	4	0	0	49	1	459	1	1	1	1
49	47	1	4	0	1	47	1	637	1	1	2	1
49	47	1	4	0	1	49	1	1093	1	1	2	1
49	47	1	4	0	1	47	1	546	1	1	2	1
49	47	1	4	0	0	47	1	854	1	1	2	1
49	47	1	4	0	1	49	1	531	1	1	3	1
49	47	1	4	0	0	47	1	945	1	1	3	1
49	47	1	4	0	0	49	1	663	1	1	3	1
49	47	1	4	0	0	49	0	673	1	1	3	1
49	48	0	4	0	1	49	1	696	0	0	0	0
49	48	0	4	0	0	47	1	640	0	0	0	0
49	48	0	4	0	1	49	0	589	0	0	0	0
49	48	0	4	0	0	47	0	461	0	0	0	0
49	48	0	4	1	666	49	0	670	0	0	0	0
49	48	0	4	0	1	49	1	673	0	1	1	0
49	48	0	4	0	0	47	1	736	0	1	1	1
49	48	0	4	0	0	47	1	563	0	1	1	1
49	48	0	4	0	1	47	0	460	0	1	1	1
49	48	0	4	0	0	49	1	589	0	1	2	1
49	48	0	4	0	0	47	1	612	0	1	2	1
49	48	0	4	0	1	49	0	347	0	1	2	1
49	48	0	4	0	1	47	0	549	0	1	2	1
49	48	0	4	0	1	49	0	663	0	1	3	1
49	48	0	4	0	0	49	1	762	0	1	3	1
49	48	0	4	0	0	49	1	706	0	1	3	1
49	48	0	4	0	1	47	1	702	0	1	3	1
49	49	0	0	1	666	0	0	1250	0	1	1	0
49	49	0	0	0	1	49	1	737	0	1	1	0
49	49	0	0	0	1	47	1	766	0	1	1	1
49	49	0	0	0	1	47	0	616	0	1	1	1
49	49	0	0	0	0	47	1	737	0	1	1	1
49	49	0	0	0	0	49	1	620	0	1	2	1
49	49	0	0	0	1	49	0	675	0	1	2	1
49	49	0	0	0	0	47	0	870	0	1	2	1
49	49	0	0	0	0	47	1	751	0	1	2	1
49	49	0	0	0	0	47	1	595	0	1	3	1
49	49	0	0	0	0	49	1	1191	0	1	3	1
49	49	0	0	0	1	47	1	623	0	1	3	1
49	49	0	0	0	1	49	1	511	0	1	3	1
49	51	0	0	1	666	47	0	733	0	1	1	0
49	51	0	0	0	1	47	1	1247	0	1	1	0
49	51	0	0	0	1	47	1	551	0	1	1	1
49	51	0	0	0	1	47	1	574	0	1	1	1
49	51	0	0	0	1	49	1	825	0	1	1	1
49	51	0	0	0	1	49	1	670	0	1	2	1
49	51	0	0	0	0	47	1	620	0	1	2	1
49	51	0	0	0	0	49	1	607	0	1	2	1
49	51	0	0	0	0	49	1	546	0	1	2	1
49	51	0	0	0	0	49	1	562	0	1	3	1
49	51	0	0	0	1	49	1	583	0	1	3	1
49	51	0	0	0	0	47	1	627	0	1	3	1
49	51	0	0	0	0	47	1	560	0	1	3	1
49	52	1	4	0	0	49	1	731	1	0	0	0
49	52	1	4	0	0	47	1	562	1	0	0	0
49	52	1	4	0	1	47	0	753	1	0	0	0
49	52	1	4	0	1	47	1	526	1	0	0	0
49	52	1	4	2	666	57	1	1211	1	0	0	0
49	52	1	4	0	0	47	1	605	1	1	1	0
49	52	1	4	0	0	49	1	633	1	1	1	1
49	52	1	4	0	0	47	1	463	1	1	1	1
49	52	1	4	0	0	49	1	675	1	1	1	1
49	52	1	4	0	1	47	1	367	1	1	2	1
49	52	1	4	0	1	49	1	706	1	1	2	1
49	52	1	4	0	1	47	1	566	1	1	2	1
49	52	1	4	0	1	49	1	497	1	1	2	1
49	52	1	4	0	0	47	1	496	1	1	3	1
49	52	1	4	0	1	49	1	1236	1	1	3	1
49	52	1	4	0	1	47	1	743	1	1	3	1
49	52	1	4	0	0	49	1	435	1	1	3	1
49	53	1	0	2	666	57	1	753	1	1	1	0
49	53	1	0	0	1	49	0	753	1	1	1	0
49	53	1	0	0	0	47	1	639	1	1	1	1
49	53	1	0	0	0	0	0	1250	1	1	1	1
49	53	1	0	0	0	49	1	665	1	1	1	1
49	53	1	0	0	1	49	1	722	1	1	2	1
49	53	1	0	0	1	47	1	510	1	1	2	1
49	53	1	0	0	0	47	1	671	1	1	2	1
49	53	1	0	0	1	47	1	755	1	1	2	1
49	53	1	0	0	1	49	1	723	1	1	3	1
49	53	1	0	0	0	49	1	611	1	1	3	1
49	53	1	0	0	0	49	0	549	1	1	3	1
49	53	1	0	0	1	47	0	258	1	1	3	1
49	54	2	4	0	0	47	1	632	1	0	0	0
49	54	2	4	0	0	49	1	968	1	0	0	0
49	54	2	4	0	1	47	1	720	1	0	0	0
49	54	2	4	0	1	49	1	395	1	0	0	0
49	54	2	4	3	666	57	1	863	1	0	0	0
49	54	2	4	0	1	49	1	676	1	1	1	0
49	54	2	4	0	1	49	0	670	1	1	1	1
49	54	2	4	0	0	49	1	752	1	1	1	1
49	54	2	4	0	0	47	1	776	1	1	1	1
49	54	2	4	0	1	49	1	795	1	1	2	1
49	54	2	4	0	0	47	1	740	1	1	2	1
49	54	2	4	0	1	49	0	589	1	1	2	1
49	54	2	4	0	0	49	1	1125	1	1	2	1
49	54	2	4	0	0	49	1	625	1	1	3	1
49	54	2	4	0	1	47	1	669	1	1	3	1
49	54	2	4	0	1	0	0	1250	1	1	3	1
49	54	2	4	0	0	47	1	674	1	1	3	1
49	54	2	4	1	666	47	1	1197	1	1	3	1
49	55	0	4	0	1	49	1	784	0	0	0	0
49	55	0	4	0	1	47	1	660	0	0	0	0
49	55	0	4	0	0	49	1	570	0	0	0	0
49	55	0	4	0	0	49	0	554	0	0	0	0
49	55	0	4	1	666	49	0	864	0	0	0	0
49	55	0	4	0	1	47	0	706	0	1	1	0
49	55	0	4	0	1	49	1	833	0	1	1	1
49	55	0	4	0	1	49	1	594	0	1	1	1
49	55	0	4	0	1	47	1	616	0	1	1	1
49	55	0	4	0	0	49	1	598	0	1	2	1
49	55	0	4	0	1	47	1	755	0	1	2	1
49	55	0	4	0	0	49	1	622	0	1	2	1
49	55	0	4	0	0	47	1	655	0	1	2	1
49	55	0	4	0	0	49	0	633	0	1	3	1
49	55	0	4	0	0	47	0	456	0	1	3	1
49	55	0	4	0	1	47	1	654	0	1	3	1
49	55	0	4	0	0	49	0	540	0	1	3	1
49	56	2	0	0	0	49	0	654	1	1	1	0
49	56	2	0	0	1	49	1	786	1	1	1	1
49	56	2	0	0	1	47	1	821	1	1	1	1
49	56	2	0	0	0	47	1	599	1	1	1	1
49	56	2	0	0	1	47	1	497	1	1	2	1
49	56	2	0	0	0	49	1	730	1	1	2	1
49	56	2	0	0	1	47	0	677	1	1	2	1
49	56	2	0	0	1	49	0	780	1	1	2	1
49	56	2	0	0	0	47	1	548	1	1	3	1
49	56	2	0	0	1	49	1	778	1	1	3	1
49	56	2	0	0	0	49	1	807	1	1	3	1
49	56	2	0	0	0	47	0	578	1	1	3	1
49	56	2	0	1	666	47	1	919	1	1	3	1
50	9	0	0	1	666	49	1	536	1	1	1	0
50	9	0	0	0	1	49	1	657	1	1	1	0
50	9	0	0	0	0	49	1	503	1	1	1	1
50	9	0	0	0	0	49	1	458	1	1	1	1
50	9	0	0	0	1	47	1	648	1	1	1	1
50	9	0	0	0	1	49	1	494	1	1	2	1
50	9	0	0	0	0	47	1	609	1	1	2	1
50	9	0	0	0	1	49	1	368	1	1	2	1
50	9	0	0	0	0	49	0	457	1	1	2	1
50	9	0	0	0	0	49	0	430	1	1	3	1
50	9	0	0	0	1	49	0	484	1	1	3	1
50	9	0	0	0	1	47	1	319	1	1	3	1
50	9	0	0	0	0	49	1	417	1	1	3	1
50	10	1	4	0	1	49	1	439	1	0	0	0
50	10	1	4	0	0	47	1	574	1	0	0	0
50	10	1	4	0	0	49	1	374	1	0	0	0
50	10	1	4	0	1	47	1	623	1	0	0	0
50	10	1	4	2	666	57	1	574	1	0	0	0
50	10	1	4	0	0	49	1	438	1	1	1	0
50	10	1	4	0	1	49	1	476	1	1	1	1
50	10	1	4	0	1	47	1	705	1	1	1	1
50	10	1	4	0	0	49	1	532	1	1	1	1
50	10	1	4	0	0	47	1	398	1	1	2	1
50	10	1	4	0	1	49	0	590	1	1	2	1
50	10	1	4	0	1	47	1	542	1	1	2	1
50	10	1	4	0	1	49	1	527	1	1	2	1
50	10	1	4	0	0	47	1	698	1	1	3	1
50	10	1	4	0	0	47	1	582	1	1	3	1
50	10	1	4	0	0	49	1	455	1	1	3	1
50	10	1	4	0	1	49	1	380	1	1	3	1
50	11	0	4	0	0	47	1	561	0	0	0	0
50	11	0	4	0	0	49	1	491	0	0	0	0
50	11	0	4	0	1	49	1	790	0	0	0	0
50	11	0	4	0	1	49	0	718	0	0	0	0
50	11	0	4	1	666	49	0	576	0	0	0	0
50	11	0	4	0	1	47	0	536	0	1	1	0
50	11	0	4	0	0	47	1	617	0	1	1	1
50	11	0	4	0	0	49	1	369	0	1	1	1
50	11	0	4	0	0	49	1	384	0	1	1	1
50	11	0	4	0	1	47	1	656	0	1	2	1
50	11	0	4	0	1	49	1	374	0	1	2	1
50	11	0	4	0	1	47	1	543	0	1	2	1
50	11	0	4	0	0	49	1	376	0	1	2	1
50	11	0	4	0	0	47	1	865	0	1	3	1
50	11	0	4	0	1	49	1	350	0	1	3	1
50	11	0	4	0	0	47	1	639	0	1	3	1
50	11	0	4	0	1	49	0	509	0	1	3	1
50	12	1	0	2	666	57	1	616	1	1	1	0
50	12	1	0	0	1	49	1	630	1	1	1	0
50	12	1	0	0	0	47	1	781	1	1	1	1
50	12	1	0	0	1	47	1	429	1	1	1	1
50	12	1	0	0	0	49	0	740	1	1	1	1
50	12	1	0	0	1	49	1	461	1	1	2	1
50	12	1	0	0	1	49	1	522	1	1	2	1
50	12	1	0	0	1	47	1	437	1	1	2	1
50	12	1	0	0	1	47	1	451	1	1	2	1
50	12	1	0	0	0	49	1	577	1	1	3	1
50	12	1	0	0	0	47	1	721	1	1	3	1
50	12	1	0	0	0	49	1	395	1	1	3	1
50	12	1	0	0	0	49	1	619	1	1	3	1
50	13	2	0	0	0	49	1	435	0	1	1	0
50	13	2	0	0	0	49	1	409	0	1	1	1
50	13	2	0	0	1	47	1	376	0	1	1	1
50	13	2	0	0	1	47	0	545	0	1	1	1
50	13	2	0	0	1	49	0	355	0	1	2	1
50	13	2	0	0	1	49	1	339	0	1	2	1
50	13	2	0	0	0	49	1	477	0	1	2	1
50	13	2	0	0	0	47	1	433	0	1	2	1
50	13	2	0	0	1	49	1	527	0	1	3	1
50	13	2	0	0	0	47	1	650	0	1	3	1
50	13	2	0	0	1	49	0	823	0	1	3	1
50	13	2	0	0	0	49	0	446	0	1	3	1
50	13	2	0	1	666	47	0	602	0	1	3	1
50	14	2	4	0	0	49	1	441	0	0	0	0
50	14	2	4	0	1	49	1	431	0	0	0	0
50	14	2	4	0	0	47	1	406	0	0	0	0
50	14	2	4	0	1	47	1	660	0	0	0	0
50	14	2	4	3	666	57	1	563	0	0	0	0
50	14	2	4	0	1	49	0	475	0	1	1	0
50	14	2	4	0	1	49	1	511	0	1	1	1
50	14	2	4	0	0	47	1	1043	0	1	1	1
50	14	2	4	0	1	49	1	544	0	1	1	1
50	14	2	4	0	1	47	1	554	0	1	2	1
50	14	2	4	0	0	49	1	396	0	1	2	1
50	14	2	4	0	1	47	0	347	0	1	2	1
50	14	2	4	0	0	47	1	756	0	1	2	1
50	14	2	4	0	1	47	1	615	0	1	3	1
50	14	2	4	0	0	49	0	373	0	1	3	1
50	14	2	4	0	0	49	1	494	0	1	3	1
50	14	2	4	0	0	49	1	825	0	1	3	1
50	14	2	4	1	666	49	0	672	0	1	3	1
50	16	0	4	0	1	49	1	366	1	0	0	0
50	16	0	4	0	0	47	1	607	1	0	0	0
50	16	0	4	0	1	47	1	605	1	0	0	0
50	16	0	4	0	0	49	1	629	1	0	0	0
50	16	0	4	1	666	47	1	571	1	0	0	0
50	16	0	4	0	0	49	1	452	1	1	1	0
50	16	0	4	0	1	49	1	641	1	1	1	1
50	16	0	4	0	0	49	1	456	1	1	1	1
50	16	0	4	0	1	47	1	477	1	1	1	1
50	16	0	4	0	1	49	1	409	1	1	2	1
50	16	0	4	0	0	49	1	600	1	1	2	1
50	16	0	4	0	0	47	1	568	1	1	2	1
50	16	0	4	0	1	47	1	552	1	1	2	1
50	16	0	4	0	0	47	1	585	1	1	3	1
50	16	0	4	0	1	47	0	466	1	1	3	1
50	16	0	4	0	1	47	1	630	1	1	3	1
50	16	0	4	0	0	47	1	620	1	1	3	1
50	17	0	0	1	666	47	0	577	0	1	1	0
50	17	0	0	0	1	49	0	553	0	1	1	0
50	17	0	0	0	0	49	1	498	0	1	1	1
50	17	0	0	0	1	49	1	622	0	1	1	1
50	17	0	0	0	0	49	1	436	0	1	1	1
50	17	0	0	0	0	47	1	530	0	1	2	1
50	17	0	0	0	1	49	1	613	0	1	2	1
50	17	0	0	0	0	47	1	492	0	1	2	1
50	17	0	0	0	1	47	1	552	0	1	2	1
50	17	0	0	0	0	47	1	618	0	1	3	1
50	17	0	0	0	0	49	1	400	0	1	3	1
50	17	0	0	0	1	49	1	447	0	1	3	1
50	17	0	0	0	1	47	1	485	0	1	3	1
50	18	1	0	2	666	57	1	739	1	1	1	0
50	18	1	0	0	1	49	1	524	1	1	1	0
50	18	1	0	0	1	47	1	567	1	1	1	1
50	18	1	0	0	0	47	1	439	1	1	1	1
50	18	1	0	0	1	47	0	549	1	1	1	1
50	18	1	0	0	1	49	1	582	1	1	2	1
50	18	1	0	0	1	47	1	495	1	1	2	1
50	18	1	0	0	0	49	1	507	1	1	2	1
50	18	1	0	0	0	49	1	422	1	1	2	1
50	18	1	0	0	0	47	1	484	1	1	3	1
50	18	1	0	0	0	47	1	376	1	1	3	1
50	18	1	0	0	1	47	1	482	1	1	3	1
50	18	1	0	0	0	49	1	469	1	1	3	1
50	19	2	0	0	1	49	1	483	1	1	1	0
50	19	2	0	0	1	49	0	822	1	1	1	1
50	19	2	0	0	0	49	1	349	1	1	1	1
50	19	2	0	0	0	47	1	542	1	1	1	1
50	19	2	0	0	1	47	1	392	1	1	2	1
50	19	2	0	0	0	47	1	488	1	1	2	1
50	19	2	0	0	0	49	1	396	1	1	2	1
50	19	2	0	0	0	49	1	341	1	1	2	1
50	19	2	0	0	0	47	1	382	1	1	3	1
50	19	2	0	0	1	49	1	551	1	1	3	1
50	19	2	0	0	1	49	0	513	1	1	3	1
50	19	2	0	0	1	49	1	556	1	1	3	1
50	19	2	0	1	666	47	1	684	1	1	3	1
50	20	1	4	0	0	49	1	542	1	0	0	0
50	20	1	4	0	1	49	1	408	1	0	0	0
50	20	1	4	0	0	47	1	336	1	0	0	0
50	20	1	4	0	1	47	1	346	1	0	0	0
50	20	1	4	2	666	57	1	779	1	0	0	0
50	20	1	4	0	1	49	1	349	1	1	1	0
50	20	1	4	0	0	47	1	479	1	1	1	1
50	20	1	4	0	0	49	1	459	1	1	1	1
50	20	1	4	0	1	47	1	608	1	1	1	1
50	20	1	4	0	0	49	1	463	1	1	2	1
50	20	1	4	0	1	49	1	461	1	1	2	1
50	20	1	4	0	1	47	1	410	1	1	2	1
50	20	1	4	0	0	47	1	577	1	1	2	1
50	20	1	4	0	0	47	1	386	1	1	3	1
50	20	1	4	0	1	47	1	538	1	1	3	1
50	20	1	4	0	1	49	1	516	1	1	3	1
50	20	1	4	0	0	49	1	543	1	1	3	1
50	21	2	4	0	1	47	1	514	0	0	0	0
50	21	2	4	0	0	47	1	548	0	0	0	0
50	21	2	4	0	1	49	1	382	0	0	0	0
50	21	2	4	0	0	49	1	583	0	0	0	0
50	21	2	4	3	666	57	1	639	0	0	0	0
50	21	2	4	0	0	49	1	428	0	1	1	0
50	21	2	4	0	0	49	1	347	0	1	1	1
50	21	2	4	0	1	49	1	462	0	1	1	1
50	21	2	4	0	1	47	1	635	0	1	1	1
50	21	2	4	0	0	49	1	737	0	1	2	1
50	21	2	4	0	1	49	1	434	0	1	2	1
50	21	2	4	0	0	47	1	425	0	1	2	1
50	21	2	4	0	1	49	1	487	0	1	2	1
50	21	2	4	0	1	49	0	747	0	1	3	1
50	21	2	4	0	0	47	1	621	0	1	3	1
50	21	2	4	0	0	47	1	618	0	1	3	1
50	21	2	4	0	1	47	1	649	0	1	3	1
50	21	2	4	1	666	47	0	414	0	1	3	1
50	23	2	4	0	1	49	1	678	0	0	0	0
50	23	2	4	0	0	49	1	506	0	0	0	0
50	23	2	4	0	0	47	1	582	0	0	0	0
50	23	2	4	0	1	47	1	479	0	0	0	0
50	23	2	4	3	666	57	1	739	0	0	0	0
50	23	2	4	0	0	49	1	350	0	1	1	0
50	23	2	4	0	1	49	1	439	0	1	1	1
50	23	2	4	0	0	47	1	629	0	1	1	1
50	23	2	4	0	1	47	1	531	0	1	1	1
50	23	2	4	0	1	47	1	517	0	1	2	1
50	23	2	4	0	1	49	1	529	0	1	2	1
50	23	2	4	0	0	47	1	875	0	1	2	1
50	23	2	4	0	1	49	1	519	0	1	2	1
50	23	2	4	0	0	47	0	882	0	1	3	1
50	23	2	4	0	0	49	1	374	0	1	3	1
50	23	2	4	0	1	47	1	575	0	1	3	1
50	23	2	4	0	0	47	1	399	0	1	3	1
50	23	2	4	1	666	47	0	527	0	1	3	1
50	24	1	0	2	666	57	1	628	1	1	1	0
50	24	1	0	0	0	49	1	578	1	1	1	0
50	24	1	0	0	1	49	1	531	1	1	1	1
50	24	1	0	0	1	47	1	487	1	1	1	1
50	24	1	0	0	0	49	1	482	1	1	1	1
50	24	1	0	0	1	47	1	622	1	1	2	1
50	24	1	0	0	0	47	1	453	1	1	2	1
50	24	1	0	0	0	47	1	714	1	1	2	1
50	24	1	0	0	0	47	1	541	1	1	2	1
50	24	1	0	0	1	49	1	480	1	1	3	1
50	24	1	0	0	1	47	1	796	1	1	3	1
50	24	1	0	0	1	49	1	572	1	1	3	1
50	24	1	0	0	0	49	1	605	1	1	3	1
50	25	0	4	0	1	47	1	574	0	0	0	0
50	25	0	4	0	1	49	1	646	0	0	0	0
50	25	0	4	0	0	47	1	628	0	0	0	0
50	25	0	4	0	0	49	1	499	0	0	0	0
50	25	0	4	1	666	47	0	566	0	0	0	0
50	25	0	4	0	1	49	1	783	0	1	1	0
50	25	0	4	0	1	49	1	350	0	1	1	1
50	25	0	4	0	0	49	1	503	0	1	1	1
50	25	0	4	0	0	49	1	612	0	1	1	1
50	25	0	4	0	1	47	1	458	0	1	2	1
50	25	0	4	0	1	47	1	655	0	1	2	1
50	25	0	4	0	0	49	1	532	0	1	2	1
50	25	0	4	0	1	47	1	558	0	1	2	1
50	25	0	4	0	0	47	1	576	0	1	3	1
50	25	0	4	0	1	49	1	481	0	1	3	1
50	25	0	4	0	0	47	1	605	0	1	3	1
50	25	0	4	0	0	47	1	501	0	1	3	1
50	26	1	4	0	1	47	1	455	1	0	0	0
50	26	1	4	0	0	49	1	460	1	0	0	0
50	26	1	4	0	0	47	1	641	1	0	0	0
50	26	1	4	0	1	49	1	519	1	0	0	0
50	26	1	4	2	666	57	1	707	1	0	0	0
50	26	1	4	0	1	49	1	589	1	1	1	0
50	26	1	4	0	1	49	1	678	1	1	1	1
50	26	1	4	0	0	47	1	474	1	1	1	1
50	26	1	4	0	0	49	1	518	1	1	1	1
50	26	1	4	0	0	49	1	409	1	1	2	1
50	26	1	4	0	0	47	1	432	1	1	2	1
50	26	1	4	0	1	47	1	528	1	1	2	1
50	26	1	4	0	0	47	0	737	1	1	2	1
50	26	1	4	0	1	47	1	851	1	1	3	1
50	26	1	4	0	1	47	1	504	1	1	3	1
50	26	1	4	0	0	47	1	483	1	1	3	1
50	26	1	4	0	1	49	1	464	1	1	3	1
50	27	0	0	1	666	47	0	1055	0	1	1	0
50	27	0	0	0	0	0	0	1250	0	1	1	0
50	27	0	0	0	1	47	1	537	0	1	1	1
50	27	0	0	0	1	49	1	602	0	1	1	1
50	27	0	0	0	0	47	1	562	0	1	1	1
50	27	0	0	0	1	49	1	683	0	1	2	1
50	27	0	0	0	0	49	1	775	0	1	2	1
50	27	0	0	0	1	47	1	600	0	1	2	1
50	27	0	0	0	1	47	1	662	0	1	2	1
50	27	0	0	0	1	49	1	477	0	1	3	1
50	27	0	0	0	0	49	1	808	0	1	3	1
50	27	0	0	0	0	47	1	608	0	1	3	1
50	27	0	0	0	0	49	1	503	0	1	3	1
50	28	2	0	0	1	47	1	642	1	1	1	0
50	28	2	0	0	0	49	1	608	1	1	1	1
50	28	2	0	0	0	47	1	671	1	1	1	1
50	28	2	0	0	0	47	1	467	1	1	1	1
50	28	2	0	0	1	47	1	857	1	1	2	1
50	28	2	0	0	1	47	1	453	1	1	2	1
50	28	2	0	0	1	49	1	499	1	1	2	1
50	28	2	0	0	0	49	1	775	1	1	2	1
50	28	2	0	0	1	49	1	616	1	1	3	1
50	28	2	0	0	1	49	1	718	1	1	3	1
50	28	2	0	0	0	49	1	553	1	1	3	1
50	28	2	0	0	0	47	1	739	1	1	3	1
50	28	2	0	1	666	49	1	932	1	1	3	1
50	30	2	4	0	1	47	1	610	1	0	0	0
50	30	2	4	0	0	49	1	466	1	0	0	0
50	30	2	4	0	0	47	1	606	1	0	0	0
50	30	2	4	0	1	49	1	630	1	0	0	0
50	30	2	4	3	666	57	1	661	1	0	0	0
50	30	2	4	0	0	49	1	545	1	1	1	0
50	30	2	4	0	0	47	1	659	1	1	1	1
50	30	2	4	0	1	47	1	737	1	1	1	1
50	30	2	4	0	1	47	1	523	1	1	1	1
50	30	2	4	0	0	49	1	542	1	1	2	1
50	30	2	4	0	0	47	1	727	1	1	2	1
50	30	2	4	0	0	47	1	666	1	1	2	1
50	30	2	4	0	0	49	1	439	1	1	2	1
50	30	2	4	0	1	47	1	893	1	1	3	1
50	30	2	4	0	1	49	1	601	1	1	3	1
50	30	2	4	0	1	49	1	480	1	1	3	1
50	30	2	4	0	1	49	1	428	1	1	3	1
50	30	2	4	1	666	47	1	611	1	1	3	1
50	31	1	0	2	666	57	1	589	1	1	1	0
50	31	1	0	0	0	47	1	564	1	1	1	0
50	31	1	0	0	1	49	1	421	1	1	1	1
50	31	1	0	0	1	47	1	644	1	1	1	1
50	31	1	0	0	1	47	1	458	1	1	1	1
50	31	1	0	0	0	49	1	383	1	1	2	1
50	31	1	0	0	0	47	1	663	1	1	2	1
50	31	1	0	0	0	47	1	557	1	1	2	1
50	31	1	0	0	1	49	1	606	1	1	2	1
50	31	1	0	0	1	47	1	597	1	1	3	1
50	31	1	0	0	0	49	1	661	1	1	3	1
50	31	1	0	0	0	49	1	538	1	1	3	1
50	31	1	0	0	1	49	1	421	1	1	3	1
50	32	0	4	0	1	49	1	499	0	0	0	0
50	32	0	4	0	0	49	1	830	0	0	0	0
50	32	0	4	0	0	47	1	541	0	0	0	0
50	32	0	4	0	1	47	1	606	0	0	0	0
50	32	0	4	1	666	49	0	709	0	0	0	0
50	32	0	4	0	0	47	1	720	0	1	1	0
50	32	0	4	0	0	49	1	547	0	1	1	1
