"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","233","395971","0.0-360.0","2u5ya5yy","2560","1440","","","","","","","","","","","520","hvp","Diagnostic trial","","j","6","2","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","234","396731","0.0-363.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","235","397211","0.0-364.0","2u5ya5yy","2560","1440","","","","","","","","","","","479","wtc","Diagnostic trial","","j","6","3","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","236","397971","0.0-367.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","237","398499","0.0-368.0","2u5ya5yy","2560","1440","","","","","","","","","","","527","wtc","Diagnostic trial","","j","6","4","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","238","399251","0.0-371.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","239","399612","0.0-372.0","2u5ya5yy","2560","1440","","","","","","","","","","","359","hvp","Diagnostic trial","","f","6","5","false","false","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","240","400369","0.0-375.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","241","400931","0.0-376.0","2u5ya5yy","2560","1440","","","","","","","","","","","562","wtc","Diagnostic trial","","f","6","6","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","242","401687","0.0-379.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","243","402076","0.0-380.0","2u5ya5yy","2560","1440","","","","","","","","","","","388","wtc","Diagnostic trial","","j","6","7","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","244","402838","0.0-383.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","245","403420","0.0-384.0","2u5ya5yy","2560","1440","","","","","","","","","","","581","hvp","Diagnostic trial","","j","6","8","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","246","404172","0.0-387.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","247","404564","0.0-388.0","2u5ya5yy","2560","1440","","","","","","","","","","","391","wtc","Diagnostic trial","","f","6","9","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","248","405323","0.0-391.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","249","405779","0.0-392.0","2u5ya5yy","2560","1440","","","","","","","","","","","455","wtc","Diagnostic trial","","f","6","10","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","250","406541","0.0-395.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","251","406949","0.0-396.0","2u5ya5yy","2560","1440","","","","","","","","","","","408","hvp","Diagnostic trial","","j","6","11","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","252","407715","0.0-399.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","253","408132","0.0-400.0","2u5ya5yy","2560","1440","","","","","","","","","","","416","wtc","Diagnostic trial","","f","6","12","false","false","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","254","408885","0.0-403.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","255","409420","0.0-404.0","2u5ya5yy","2560","1440","","","","","","","","","","","534","wtc","Inducer trial","","f","6","","true","","","","0","","","","",""
"","call-function","256","409421","0.0-406.0-0.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","257","409723","0.0-406.0-1.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","258","409724","0.0-406.0-2.0","2u5ya5yy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","259","411236","0.0-407.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","260","412532","0.0-408.0","2u5ya5yy","2560","1440","","","","","","","","","","","1295","If ozu press LEFT | If dmg press RIGHT","Inducer instructions",""," ","7","","","","","","","","","","",""
"","html-keyboard-response","261","413296","0.0-409.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","262","413980","0.0-410.0","2u5ya5yy","2560","1440","","","","","","","","","","","683","ozu","Diagnostic trial","","j","7","0","false","true","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","263","414746","0.0-413.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","264","415388","0.0-414.0","2u5ya5yy","2560","1440","","","","","","","","","","","641","dmg","Diagnostic trial","","j","7","1","false","true","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","265","416149","0.0-417.0","2u5ya5yy","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
