"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","235","309559","0.0-318.0","2kvo513m","2048","1152","","","","","","","","","","","337","ows","Diagnostic trial","","j","5","3","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","236","309560","0.0-320.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","237","309865","0.0-320.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","238","309866","0.0-320.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","239","310618","0.0-321.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","240","311068","0.0-322.0","2kvo513m","2048","1152","","","","","","","","","","","448","ows","Diagnostic trial","","f","5","4","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","241","311827","0.0-325.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","242","312210","0.0-326.0","2kvo513m","2048","1152","","","","","","","","","","","382","ows","Diagnostic trial","","f","5","5","false","true","LEFT","f","1","RIGHT","false","","",""
"","html-keyboard-response","243","312974","0.0-329.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","244","313273","0.0-330.0","2kvo513m","2048","1152","","","","","","","","","","","297","ows","Diagnostic trial","","f","5","6","false","false","RIGHT","j","0","RIGHT","true","","",""
"","call-function","245","313274","0.0-332.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","246","313590","0.0-332.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","247","313590","0.0-332.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","248","314346","0.0-333.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","249","314747","0.0-334.0","2kvo513m","2048","1152","","","","","","","","","","","400","ows","Diagnostic trial","","j","5","7","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","250","314748","0.0-336.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","251","315053","0.0-336.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","252","315054","0.0-336.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","253","315808","0.0-337.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","254","316266","0.0-338.0","2kvo513m","2048","1152","","","","","","","","","","","457","lpo","Diagnostic trial","","f","5","8","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","255","316267","0.0-340.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","256","316581","0.0-340.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","257","316582","0.0-340.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","258","317336","0.0-341.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","259","318034","0.0-342.0","2kvo513m","2048","1152","","","","","","","","","","","698","lpo","Diagnostic trial","","f","5","9","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","260","318797","0.0-345.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","261","319198","0.0-346.0","2kvo513m","2048","1152","","","","","","","","","","","399","ows","Diagnostic trial","","j","5","10","false","true","LEFT","f","0","RIGHT","false","","",""
