"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","15","172436","0.0-23.0","bnnt4sn8","1280","689","","","","","","","","","","","484","chy","Practice diganostic trial","","j","practice","4","false","0","LEFT","f","0","","","","","",""
"","call-function","16","172439","0.0-25.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","172744","0.0-25.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","18","172744","0.0-25.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","173500","0.0-26.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","20","174661","0.0-27.0","bnnt4sn8","1280","689","","","","","","","","","","","1161","gdn","Practice diganostic trial","","f","practice","5","false","1","RIGHT","j","0","","","","","",""
"","call-function","21","174661","0.0-29.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","174968","0.0-29.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","23","174968","0.0-29.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","24","175735","0.0-30.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","25","176500","0.0-31.0","bnnt4sn8","1280","689","","","","","","","","","","","765","gdn","Practice diganostic trial","","j","practice","6","false","0","LEFT","f","0","","","","","",""
"","call-function","26","176500","0.0-33.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","176809","0.0-33.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","28","176809","0.0-33.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","177563","0.0-34.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","30","179230","0.0-35.0","bnnt4sn8","1280","689","","","","","","","","","","","1667","gdn","Practice diganostic trial","","f","practice","7","false","0","LEFT","f","1","","","","","",""
"","html-keyboard-response","31","179999","0.0-38.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","32","180910","0.0-39.0","bnnt4sn8","1280","689","","","","","","","","","","","911","chy","Practice diganostic trial","","j","practice","8","false","1","RIGHT","j","1","","","","","",""
"","html-keyboard-response","33","181672","0.0-42.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","34","182866","0.0-43.0","bnnt4sn8","1280","689","","","","","","","","","","","1194","chy","Practice diganostic trial","","j","practice","9","false","0","LEFT","f","0","","","","","",""
"","call-function","35","182866","0.0-45.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","36","183171","0.0-45.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","37","183171","0.0-45.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","38","183942","0.0-46.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","39","185191","0.0-47.0","bnnt4sn8","1280","689","","","","","","","","","","","1249","gdn","Practice diganostic trial","","f","practice","10","false","1","RIGHT","j","0","","","","","",""
"","call-function","40","185191","0.0-49.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","41","185512","0.0-49.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","42","185513","0.0-49.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","186265","0.0-50.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","44","187186","0.0-51.0","bnnt4sn8","1280","689","","","","","","","","","","","921","chy","Practice diganostic trial","","j","practice","11","false","1","RIGHT","j","1","","","","","",""
"","html-keyboard-response","45","187951","0.0-54.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
