"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","408","522261","0.0-705.0","s90ueqos","","","","","","","","","","","","","661","gso","Diagnostic trial","","j","","10","3","5","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","409","523028","0.0-708.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","410","523573","0.0-709.0","s90ueqos","","","","","","","","","","","","","545","gso","Diagnostic trial","","j","","10","4","5","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","411","524333","0.0-712.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","412","525592","0.0-713.0","s90ueqos","","","","","","","","","","","","","null","Cue","Cue","","null","","10","4","","","false","","","","","","","","","","",""
"","html-keyboard-response","413","526353","0.0-714.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","414","526884","0.0-715.0","s90ueqos","","","","","","","","","","","","","530","gso","Diagnostic trial","","f","","10","5","5","true","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","415","527644","0.0-718.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","416","529653","0.0-719.0","s90ueqos","","","","","","","","","","","","","null","ume","Diagnostic trial","","null","","10","6","5","true","false","false","both pre & post","RIGHT","LEFT","f","NaN","false","","","",""
"","call-function","417","529653","0.0-720.0-0.0","s90ueqos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","418","529965","0.0-720.0-1.0","s90ueqos","2560","1440","","","","","","","","","","","null","Slow","Feedback","","null","","","","","","","","","","","","","","","","",""
"","call-function","419","529966","0.0-720.0-2.0","s90ueqos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","420","530728","0.0-722.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","421","531628","0.0-723.0","s90ueqos","","","","","","","","","","","","","898","gso","Diagnostic trial","","f","","10","7","5","true","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","422","532390","0.0-726.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
