"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","248","282413","0.0-407.0","jpla3shf","","","","","","","","","","","","","641","csp","Diagnostic trial","","f","","4","4","4","true","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","249","283165","0.0-410.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","250","283741","0.0-411.0","jpla3shf","","","","","","","","","","","","","575","csp","Inducer trial","","j","","4","","","","true","","","","","j","1","","false","RIGHT","",""
"","html-keyboard-response","251","284492","0.0-414.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","252","285968","0.0-415.0","jpla3shf","","","","","","","","","","","","","1476","If mts press LEFT | If gdn press RIGHT","Inducer instructions",""," ","","5","","","","","","","","","","","","","","",""
"","html-keyboard-response","253","286720","0.0-416.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","254","287476","0.0-417.0","jpla3shf","","","","","","","","","","","","","755","gdn","Diagnostic trial","","f","","5","0","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","255","288228","0.0-420.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","256","288736","0.0-421.0","jpla3shf","","","","","","","","","","","","","507","mts","Diagnostic trial","","j","","5","1","11","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","257","289488","0.0-424.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","258","289951","0.0-425.0","jpla3shf","","","","","","","","","","","","","463","gdn","Diagnostic trial","","j","","5","2","11","false","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","259","290702","0.0-428.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","260","291233","0.0-429.0","jpla3shf","","","","","","","","","","","","","530","gdn","Diagnostic trial","","f","","5","3","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","261","291985","0.0-432.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","262","292628","0.0-433.0","jpla3shf","","","","","","","","","","","","","642","gdn","Diagnostic trial","","f","","5","4","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","263","293380","0.0-436.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","264","293798","0.0-437.0","jpla3shf","","","","","","","","","","","","","417","gdn","Diagnostic trial","","f","","5","5","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","265","294550","0.0-440.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","266","295104","0.0-441.0","jpla3shf","","","","","","","","","","","","","553","gdn","Diagnostic trial","","f","","5","6","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","267","295855","0.0-444.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","268","296498","0.0-445.0","jpla3shf","","","","","","","","","","","","","643","gdn","Diagnostic trial","","j","","5","7","11","false","false","false","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","269","297250","0.0-448.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","270","297938","0.0-449.0","jpla3shf","","","","","","","","","","","","","688","gdn","Diagnostic trial","","f","","5","8","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","271","298690","0.0-452.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","272","299581","0.0-453.0","jpla3shf","","","","","","","","","","","","","890","gdn","Diagnostic trial","","f","","5","9","11","false","false","true","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","273","300333","0.0-456.0","jpla3shf","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","274","300976","0.0-457.0","jpla3shf","","","","","","","","","","","","","642","mts","Diagnostic trial","","j","","5","10","11","false","false","false","both pre & post","LEFT","RIGHT","j","1","false","","","",""
